direction,gap_time,gap_edge,gap_far_edge,outcome,sl,tp1,tp2,gap_time_thai
-1,2019-03-05 15:15:00,1283.775,1285.005,sl_too_tight,,,,2019-03-05 22:15:00
1,2019-03-06 07:00:00,1289.925,1288.955,sl_too_tight,,,,2019-03-06 14:00:00
-1,2019-03-06 08:00:00,1289.328,1289.638,against_bias,,,,2019-03-06 15:00:00
-1,2019-03-06 08:30:00,1287.915,1288.505,against_bias,,,,2019-03-06 15:30:00
-1,2019-03-06 09:15:00,1286.335,1287.0,against_bias,,,,2019-03-06 16:15:00
1,2019-03-06 11:15:00,1285.775,1285.665,against_bias,,,,2019-03-06 18:15:00
1,2019-03-06 12:15:00,1285.965,1285.945,against_bias,,,,2019-03-06 19:15:00
-1,2019-03-06 13:30:00,1286.648,1286.758,sl_too_tight,,,,2019-03-06 20:30:00
1,2019-03-06 15:45:00,1286.058,1285.855,against_bias,,,,2019-03-06 22:45:00
1,2019-03-07 08:30:00,1285.205,1284.435,against_bias,,,,2019-03-07 15:30:00
1,2019-03-07 08:45:00,1285.788,1285.488,against_bias,,,,2019-03-07 15:45:00
1,2019-03-07 10:45:00,1286.115,1286.045,against_bias,,,,2019-03-07 17:45:00
1,2019-03-07 11:15:00,1286.505,1286.495,against_bias,,,,2019-03-07 18:15:00
-1,2019-03-07 13:30:00,1285.448,1285.795,sl_too_tight,,,,2019-03-07 20:30:00
1,2019-03-07 15:45:00,1286.248,1286.018,against_bias,,,,2019-03-07 22:45:00
1,2019-03-08 07:45:00,1293.345,1292.905,sl_too_tight,,,,2019-03-08 14:45:00
1,2019-03-08 08:45:00,1293.555,1293.495,sl_too_tight,,,,2019-03-08 15:45:00
1,2019-03-08 09:15:00,1294.625,1294.375,sl_too_tight,,,,2019-03-08 16:15:00
-1,2019-03-08 09:45:00,1294.578,1294.625,against_bias,,,,2019-03-08 16:45:00
-1,2019-03-08 10:45:00,1293.858,1294.115,against_bias,,,,2019-03-08 17:45:00
-1,2019-03-08 11:00:00,1293.208,1293.735,against_bias,,,,2019-03-08 18:00:00
-1,2019-03-08 12:15:00,1292.868,1292.998,against_bias,,,,2019-03-08 19:15:00
1,2019-03-08 12:45:00,1293.138,1292.868,sl_too_tight,,,,2019-03-08 19:45:00
1,2019-03-08 13:45:00,1296.015,1293.155,no_room,,,,2019-03-08 20:45:00
-1,2019-03-08 14:45:00,1297.128,1297.768,against_bias,,,,2019-03-08 21:45:00
-1,2019-03-11 07:00:00,1297.335,1298.015,against_bias,,,,2019-03-11 14:00:00
-1,2019-03-11 07:15:00,1297.068,1297.098,against_bias,,,,2019-03-11 14:15:00
1,2019-03-11 09:30:00,1296.905,1296.468,sl_too_tight,,,,2019-03-11 16:30:00
-1,2019-03-11 10:00:00,1296.568,1296.905,against_bias,,,,2019-03-11 17:00:00
-1,2019-03-11 10:15:00,1296.128,1296.465,against_bias,,,,2019-03-11 17:15:00
-1,2019-03-11 11:30:00,1295.035,1295.735,against_bias,,,,2019-03-11 18:30:00
-1,2019-03-11 14:00:00,1294.035,1294.538,against_bias,,,,2019-03-11 21:00:00
-1,2019-03-11 14:45:00,1292.398,1293.155,against_bias,,,,2019-03-11 21:45:00
1,2019-03-11 15:15:00,1292.535,1292.398,sl_too_tight,,,,2019-03-11 22:15:00
-1,2019-03-12 07:30:00,1295.088,1295.278,sl_too_tight,,,,2019-03-12 14:30:00
1,2019-03-12 08:15:00,1295.628,1295.188,against_bias,,,,2019-03-12 15:15:00
1,2019-03-12 09:30:00,1296.388,1295.868,against_bias,,,,2019-03-12 16:30:00
1,2019-03-12 09:45:00,1296.595,1296.578,against_bias,,,,2019-03-12 16:45:00
-1,2019-03-12 10:45:00,1296.288,1296.395,sl_too_tight,,,,2019-03-12 17:45:00
1,2019-03-12 12:45:00,1298.038,1297.278,against_bias,,,,2019-03-12 19:45:00
-1,2019-03-12 15:00:00,1297.168,1297.488,sl_too_tight,,,,2019-03-12 22:00:00
1,2019-03-12 15:30:00,1297.235,1297.168,against_bias,,,,2019-03-12 22:30:00
1,2019-03-13 08:15:00,1304.685,1304.638,sl_too_tight,,,,2019-03-13 15:15:00
1,2019-03-13 08:30:00,1305.915,1304.945,sl_too_tight,,,,2019-03-13 15:30:00
1,2019-03-13 09:15:00,1307.368,1306.568,sl_too_tight,,,,2019-03-13 16:15:00
-1,2019-03-14 07:00:00,1302.738,1303.168,against_bias,,,,2019-03-14 14:00:00
-1,2019-03-14 09:30:00,1300.495,1301.105,against_bias,,,,2019-03-14 16:30:00
-1,2019-03-14 09:45:00,1299.045,1300.025,against_bias,,,,2019-03-14 16:45:00
-1,2019-03-14 11:45:00,1297.315,1297.325,against_bias,,,,2019-03-14 18:45:00
-1,2019-03-14 13:00:00,1296.285,1297.428,against_bias,,,,2019-03-14 20:00:00
-1,2019-03-14 13:15:00,1295.035,1295.805,against_bias,,,,2019-03-14 20:15:00
1,2019-03-15 07:30:00,1302.598,1301.298,sl_too_tight,,,,2019-03-15 14:30:00
-1,2019-03-15 08:45:00,1303.298,1303.325,against_bias,,,,2019-03-15 15:45:00
1,2019-03-15 11:30:00,1303.538,1303.348,sl_too_tight,,,,2019-03-15 18:30:00
1,2019-03-15 13:30:00,1302.808,1302.145,sl_too_tight,,,,2019-03-15 20:30:00
1,2019-03-18 07:00:00,1303.045,1301.865,against_bias,,,,2019-03-18 14:00:00
1,2019-03-18 09:15:00,1304.005,1303.908,against_bias,,,,2019-03-18 16:15:00
1,2019-03-18 10:00:00,1305.058,1304.925,against_bias,,,,2019-03-18 17:00:00
-1,2019-03-18 12:00:00,1304.895,1305.065,sl_too_tight,,,,2019-03-18 19:00:00
1,2019-03-18 12:30:00,1304.908,1304.895,against_bias,,,,2019-03-18 19:30:00
1,2019-03-18 12:45:00,1305.355,1305.285,against_bias,,,,2019-03-18 19:45:00
-1,2019-03-18 15:45:00,1304.268,1304.648,sl_too_tight,,,,2019-03-18 22:45:00
-1,2019-03-19 07:00:00,1306.088,1306.208,against_bias,,,,2019-03-19 14:00:00
1,2019-03-19 10:15:00,1306.435,1306.038,sl_too_tight,,,,2019-03-19 17:15:00
1,2019-03-19 10:45:00,1307.755,1307.055,sl_too_tight,,,,2019-03-19 17:45:00
1,2019-03-19 12:15:00,1308.485,1308.185,sl_too_tight,,,,2019-03-19 19:15:00
1,2019-03-19 13:15:00,1308.965,1308.755,sl_too_tight,,,,2019-03-19 20:15:00
-1,2019-03-19 14:15:00,1309.245,1309.365,against_bias,,,,2019-03-19 21:15:00
-1,2019-03-20 07:00:00,1305.078,1305.308,against_bias,,,,2019-03-20 14:00:00
-1,2019-03-20 07:15:00,1304.705,1305.085,against_bias,,,,2019-03-20 14:15:00
-1,2019-03-20 07:45:00,1303.358,1304.075,sl_too_tight,,,,2019-03-20 14:45:00
-1,2019-03-20 08:45:00,1302.265,1302.708,sl_too_tight,,,,2019-03-20 15:45:00
1,2019-03-20 09:45:00,1302.715,1302.385,against_bias,,,,2019-03-20 16:45:00
1,2019-03-20 10:00:00,1302.888,1302.748,against_bias,,,,2019-03-20 17:00:00
1,2019-03-20 11:00:00,1304.105,1303.565,against_bias,,,,2019-03-20 18:00:00
1,2019-03-20 12:00:00,1304.638,1304.488,against_bias,,,,2019-03-20 19:00:00
1,2019-03-20 12:15:00,1305.365,1304.868,against_bias,,,,2019-03-20 19:15:00
1,2019-03-20 12:30:00,1306.498,1306.195,against_bias,,,,2019-03-20 19:30:00
1,2019-03-20 12:45:00,1307.305,1307.128,sl_too_tight,,,,2019-03-20 19:45:00
-1,2019-03-20 13:45:00,1307.415,1308.065,against_bias,,,,2019-03-20 20:45:00
-1,2019-03-20 14:00:00,1306.465,1307.075,against_bias,,,,2019-03-20 21:00:00
-1,2019-03-20 14:45:00,1303.565,1305.288,against_bias,,,,2019-03-20 21:45:00
-1,2019-03-20 15:45:00,1301.525,1302.995,sl_too_tight,,,,2019-03-20 22:45:00
-1,2019-03-21 10:45:00,1316.195,1317.435,against_bias,,,,2019-03-21 17:45:00
-1,2019-03-21 11:00:00,1315.668,1316.188,against_bias,,,,2019-03-21 18:00:00
1,2019-03-21 12:30:00,1316.148,1315.748,sl_too_tight,,,,2019-03-21 19:30:00
1,2019-03-21 12:45:00,1317.575,1317.515,sl_too_tight,,,,2019-03-21 19:45:00
-1,2019-03-21 13:15:00,1316.495,1317.575,against_bias,,,,2019-03-21 20:15:00
-1,2019-03-21 13:45:00,1314.885,1315.375,against_bias,,,,2019-03-21 20:45:00
-1,2019-03-21 14:00:00,1312.925,1314.625,against_bias,,,,2019-03-21 21:00:00
-1,2019-03-21 14:15:00,1312.115,1312.488,against_bias,,,,2019-03-21 21:15:00
-1,2019-03-21 15:00:00,1309.995,1310.588,against_bias,,,,2019-03-21 22:00:00
1,2019-03-22 07:15:00,1311.845,1311.285,sl_too_tight,,,,2019-03-22 14:15:00
-1,2019-03-22 08:30:00,1311.845,1312.115,against_bias,,,,2019-03-22 15:30:00
1,2019-03-22 09:45:00,1312.848,1312.438,sl_too_tight,,,,2019-03-22 16:45:00
-1,2019-03-22 12:30:00,1311.668,1311.888,against_bias,,,,2019-03-22 19:30:00
-1,2019-03-22 15:15:00,1311.795,1312.085,against_bias,,,,2019-03-22 22:15:00
1,2019-03-25 07:15:00,1316.578,1316.185,sl_too_tight,,,,2019-03-25 14:15:00
-1,2019-03-25 10:45:00,1317.228,1317.565,against_bias,,,,2019-03-25 17:45:00
1,2019-03-25 14:00:00,1319.585,1318.735,sl_too_tight,,,,2019-03-25 21:00:00
1,2019-03-25 14:15:00,1320.658,1320.038,sl_too_tight,,,,2019-03-25 21:15:00
1,2019-03-25 15:30:00,1321.355,1321.168,sl_too_tight,,,,2019-03-25 22:30:00
-1,2019-03-26 07:00:00,1318.215,1318.725,against_bias,,,,2019-03-26 14:00:00
-1,2019-03-26 07:15:00,1317.638,1318.025,against_bias,,,,2019-03-26 14:15:00
-1,2019-03-26 07:30:00,1316.728,1316.925,against_bias,,,,2019-03-26 14:30:00
-1,2019-03-26 10:00:00,1315.338,1315.565,against_bias,,,,2019-03-26 17:00:00
-1,2019-03-26 11:45:00,1313.688,1314.335,against_bias,,,,2019-03-26 18:45:00
1,2019-03-26 12:15:00,1314.198,1313.688,sl_too_tight,,,,2019-03-26 19:15:00
1,2019-03-26 12:30:00,1314.665,1314.405,sl_too_tight,,,,2019-03-26 19:30:00
1,2019-03-26 13:15:00,1317.375,1316.628,sl_too_tight,,,,2019-03-26 20:15:00
-1,2019-03-26 13:45:00,1316.455,1317.375,against_bias,,,,2019-03-26 20:45:00
-1,2019-03-27 07:15:00,1316.035,1316.345,against_bias,,,,2019-03-27 14:15:00
-1,2019-03-27 07:45:00,1314.505,1315.025,against_bias,,,,2019-03-27 14:45:00
1,2019-03-27 08:45:00,1315.678,1315.178,sl_too_tight,,,,2019-03-27 15:45:00
1,2019-03-27 09:45:00,1317.598,1316.668,sl_too_tight,,,,2019-03-27 16:45:00
-1,2019-03-27 12:30:00,1316.448,1316.948,against_bias,,,,2019-03-27 19:30:00
-1,2019-03-27 12:45:00,1315.438,1316.038,against_bias,,,,2019-03-27 19:45:00
1,2019-03-27 13:15:00,1315.675,1315.438,sl_too_tight,,,,2019-03-27 20:15:00
-1,2019-03-27 13:45:00,1313.138,1315.675,no_room,,,,2019-03-27 20:45:00
1,2019-03-27 15:30:00,1311.945,1311.908,against_bias,,,,2019-03-27 22:30:00
-1,2019-03-28 08:00:00,1309.808,1310.828,sl_too_tight,,,,2019-03-28 15:00:00
-1,2019-03-28 08:30:00,1308.535,1309.015,sl_too_tight,,,,2019-03-28 15:30:00
-1,2019-03-28 10:30:00,1306.738,1307.118,sl_too_tight,,,,2019-03-28 17:30:00
-1,2019-03-28 11:15:00,1306.068,1306.235,sl_too_tight,,,,2019-03-28 18:15:00
-1,2019-03-28 12:00:00,1304.205,1304.558,sl_too_tight,,,,2019-03-28 19:00:00
-1,2019-03-28 12:45:00,1301.855,1302.315,no_room,,,,2019-03-28 19:45:00
-1,2019-03-28 13:00:00,1300.318,1301.625,no_room,,,,2019-03-28 20:00:00
-1,2019-03-28 13:15:00,1295.988,1299.898,no_room,,,,2019-03-28 20:15:00
-1,2019-03-28 13:45:00,1292.948,1293.325,no_room,,,,2019-03-28 20:45:00
1,2019-03-28 14:15:00,1293.608,1292.948,against_bias,,,,2019-03-28 21:15:00
-1,2019-03-28 15:30:00,1293.368,1294.045,sl_too_tight,,,,2019-03-28 22:30:00
1,2019-03-29 08:45:00,1288.635,1288.555,against_bias,,,,2019-03-29 15:45:00
1,2019-03-29 09:00:00,1289.975,1289.135,against_bias,,,,2019-03-29 16:00:00
1,2019-03-29 09:15:00,1290.698,1290.238,against_bias,,,,2019-03-29 16:15:00
1,2019-03-29 12:00:00,1293.205,1292.375,sl_too_tight,,,,2019-03-29 19:00:00
1,2019-03-29 12:15:00,1293.808,1293.728,sl_too_tight,,,,2019-03-29 19:15:00
1,2019-03-29 12:30:00,1295.748,1295.078,sl_too_tight,,,,2019-03-29 19:30:00
1,2019-03-29 12:45:00,1296.768,1296.075,no_room,,,,2019-03-29 19:45:00
1,2019-03-29 13:15:00,1298.388,1298.255,sl_too_tight,,,,2019-03-29 20:15:00
-1,2019-03-29 14:15:00,1298.275,1298.345,against_bias,,,,2019-03-29 21:15:00
-1,2019-03-29 14:30:00,1296.118,1297.068,against_bias,,,,2019-03-29 21:30:00
-1,2019-03-29 15:15:00,1294.018,1294.095,against_bias,,,,2019-03-29 22:15:00
1,2019-03-29 15:45:00,1294.585,1294.018,sl_too_tight,,,,2019-03-29 22:45:00
-1,2019-04-01 07:00:00,1289.388,1289.638,sl_too_tight,,,,2019-04-01 14:00:00
1,2019-04-01 07:45:00,1289.538,1289.268,against_bias,,,,2019-04-01 14:45:00
-1,2019-04-01 10:15:00,1290.525,1290.838,sl_too_tight,,,,2019-04-01 17:15:00
1,2019-04-01 12:15:00,1291.715,1291.065,against_bias,,,,2019-04-01 19:15:00
1,2019-04-01 12:30:00,1292.755,1292.265,against_bias,,,,2019-04-01 19:30:00
1,2019-04-01 12:45:00,1293.965,1293.198,sl_too_tight,,,,2019-04-01 19:45:00
1,2019-04-01 13:15:00,1295.955,1295.675,sl_too_tight,,,,2019-04-01 20:15:00
-1,2019-04-01 13:45:00,1295.845,1295.955,against_bias,,,,2019-04-01 20:45:00
-1,2019-04-01 14:15:00,1292.838,1294.745,against_bias,,,,2019-04-01 21:15:00
-1,2019-04-02 07:45:00,1286.438,1286.5,sl_too_tight,,,,2019-04-02 14:45:00
1,2019-04-02 08:15:00,1286.618,1286.438,against_bias,,,,2019-04-02 15:15:00
1,2019-04-02 09:15:00,1286.715,1286.648,against_bias,,,,2019-04-02 16:15:00
1,2019-04-02 09:45:00,1287.265,1287.255,against_bias,,,,2019-04-02 16:45:00
-1,2019-04-02 10:30:00,1287.845,1288.058,sl_too_tight,,,,2019-04-02 17:30:00
-1,2019-04-02 10:45:00,1287.448,1287.588,sl_too_tight,,,,2019-04-02 17:45:00
1,2019-04-02 11:15:00,1287.585,1287.448,against_bias,,,,2019-04-02 18:15:00
1,2019-04-02 11:30:00,1288.995,1288.055,against_bias,,,,2019-04-02 18:30:00
1,2019-04-02 14:15:00,1289.855,1289.515,against_bias,,,,2019-04-02 21:15:00
-1,2019-04-03 07:15:00,1291.555,1291.845,sl_too_tight,,,,2019-04-03 14:15:00
1,2019-04-03 10:30:00,1292.538,1292.125,against_bias,,,,2019-04-03 17:30:00
1,2019-04-03 11:15:00,1293.415,1292.958,against_bias,,,,2019-04-03 18:15:00
-1,2019-04-03 11:45:00,1293.305,1293.415,sl_too_tight,,,,2019-04-03 18:45:00
-1,2019-04-03 13:00:00,1291.595,1292.415,sl_too_tight,,,,2019-04-03 20:00:00
-1,2019-04-03 13:15:00,1289.978,1291.285,no_room,,,,2019-04-03 20:15:00
-1,2019-04-04 11:30:00,1290.285,1290.485,sl_too_tight,,,,2019-04-04 18:30:00
-1,2019-04-04 12:00:00,1289.155,1289.465,sl_too_tight,,,,2019-04-04 19:00:00
-1,2019-04-04 12:15:00,1288.065,1288.635,sl_too_tight,,,,2019-04-04 19:15:00
-1,2019-04-04 12:30:00,1286.748,1287.475,sl_too_tight,,,,2019-04-04 19:30:00
-1,2019-04-04 12:45:00,1285.028,1285.915,no_room,,,,2019-04-04 19:45:00
-1,2019-04-04 13:15:00,1283.055,1283.575,sl_too_tight,,,,2019-04-04 20:15:00
1,2019-04-04 14:15:00,1283.375,1283.165,against_bias,,,,2019-04-04 21:15:00
1,2019-04-04 14:45:00,1286.198,1284.368,against_bias,,,,2019-04-04 21:45:00
1,2019-04-05 07:00:00,1288.535,1288.248,against_bias,,,,2019-04-05 14:00:00
1,2019-04-05 07:15:00,1289.508,1288.738,against_bias,,,,2019-04-05 14:15:00
-1,2019-04-05 08:30:00,1289.595,1289.725,sl_too_tight,,,,2019-04-05 15:30:00
-1,2019-04-05 09:00:00,1288.738,1288.785,sl_too_tight,,,,2019-04-05 16:00:00
-1,2019-04-05 11:15:00,1289.698,1289.818,sl_too_tight,,,,2019-04-05 18:15:00
-1,2019-04-05 11:30:00,1288.975,1289.455,sl_too_tight,,,,2019-04-05 18:30:00
-1,2019-04-05 11:45:00,1288.425,1288.845,sl_too_tight,,,,2019-04-05 18:45:00
1,2019-04-05 14:45:00,1291.475,1291.188,against_bias,,,,2019-04-05 21:45:00
1,2019-04-08 10:30:00,1297.208,1297.188,sl_too_tight,,,,2019-04-08 17:30:00
1,2019-04-08 12:00:00,1298.105,1297.908,sl_too_tight,,,,2019-04-08 19:00:00
1,2019-04-08 12:15:00,1298.958,1298.335,sl_too_tight,,,,2019-04-08 19:15:00
1,2019-04-08 12:30:00,1299.305,1299.178,sl_too_tight,,,,2019-04-08 19:30:00
1,2019-04-08 12:45:00,1301.475,1300.135,sl_too_tight,,,,2019-04-08 19:45:00
1,2019-04-08 13:00:00,1301.625,1301.465,sl_too_tight,,,,2019-04-08 20:00:00
-1,2019-04-08 13:45:00,1301.908,1302.138,against_bias,,,,2019-04-08 20:45:00
-1,2019-04-08 14:00:00,1300.918,1301.305,against_bias,,,,2019-04-08 21:00:00
-1,2019-04-08 15:30:00,1298.008,1298.968,against_bias,,,,2019-04-08 22:30:00
1,2019-04-09 07:30:00,1298.598,1298.528,sl_too_tight,,,,2019-04-09 14:30:00
1,2019-04-09 07:45:00,1299.198,1299.135,sl_too_tight,,,,2019-04-09 14:45:00
1,2019-04-09 08:00:00,1300.155,1299.355,sl_too_tight,,,,2019-04-09 15:00:00
1,2019-04-09 08:15:00,1300.945,1300.788,sl_too_tight,,,,2019-04-09 15:15:00
1,2019-04-09 09:30:00,1301.535,1301.448,sl_too_tight,,,,2019-04-09 16:30:00
1,2019-04-09 12:30:00,1304.508,1302.328,no_room,,,,2019-04-09 19:30:00
-1,2019-04-09 14:00:00,1304.308,1304.488,against_bias,,,,2019-04-09 21:00:00
1,2019-04-09 15:45:00,1305.015,1304.818,sl_too_tight,,,,2019-04-09 22:45:00
-1,2019-04-10 07:45:00,1303.355,1303.858,against_bias,,,,2019-04-10 14:45:00
1,2019-04-10 08:15:00,1303.628,1303.355,sl_too_tight,,,,2019-04-10 15:15:00
1,2019-04-10 08:30:00,1304.035,1303.765,sl_too_tight,,,,2019-04-10 15:30:00
-1,2019-04-10 10:30:00,1304.078,1304.138,against_bias,,,,2019-04-10 17:30:00
-1,2019-04-10 10:45:00,1303.798,1303.925,against_bias,,,,2019-04-10 17:45:00
1,2019-04-10 13:30:00,1304.428,1303.398,sl_too_tight,,,,2019-04-10 20:30:00
1,2019-04-10 13:45:00,1305.275,1304.838,no_room,,,,2019-04-10 20:45:00
1,2019-04-10 15:15:00,1307.408,1306.985,sl_too_tight,,,,2019-04-10 22:15:00
1,2019-04-10 15:30:00,1308.215,1307.948,sl_too_tight,,,,2019-04-10 22:30:00
-1,2019-04-11 07:00:00,1306.555,1306.788,against_bias,,,,2019-04-11 14:00:00
-1,2019-04-11 08:15:00,1304.625,1304.975,against_bias,,,,2019-04-11 15:15:00
-1,2019-04-11 11:15:00,1303.135,1304.485,against_bias,,,,2019-04-11 18:15:00
-1,2019-04-11 11:30:00,1302.078,1302.465,against_bias,,,,2019-04-11 18:30:00
-1,2019-04-11 12:15:00,1299.418,1300.845,against_bias,,,,2019-04-11 19:15:00
-1,2019-04-11 12:45:00,1297.275,1297.895,sl_too_tight,,,,2019-04-11 19:45:00
1,2019-04-11 13:30:00,1297.568,1296.675,against_bias,,,,2019-04-11 20:30:00
1,2019-04-11 13:45:00,1297.915,1297.725,against_bias,,,,2019-04-11 20:45:00
-1,2019-04-11 14:45:00,1297.365,1297.705,sl_too_tight,,,,2019-04-11 21:45:00
-1,2019-04-11 15:30:00,1295.205,1295.225,sl_too_tight,,,,2019-04-11 22:30:00
1,2019-04-12 09:30:00,1294.345,1294.015,against_bias,,,,2019-04-12 16:30:00
-1,2019-04-12 11:45:00,1293.275,1293.278,sl_too_tight,,,,2019-04-12 18:45:00
-1,2019-04-12 12:45:00,1292.528,1293.035,sl_too_tight,,,,2019-04-12 19:45:00
1,2019-04-12 14:00:00,1292.615,1292.568,against_bias,,,,2019-04-12 21:00:00
1,2019-04-12 14:15:00,1294.068,1292.995,against_bias,,,,2019-04-12 21:15:00
-1,2019-04-12 14:45:00,1293.448,1294.068,sl_too_tight,,,,2019-04-12 21:45:00
-1,2019-04-12 15:00:00,1292.785,1293.315,sl_too_tight,,,,2019-04-12 22:00:00
-1,2019-04-15 10:00:00,1286.315,1286.538,sl_too_tight,,,,2019-04-15 17:00:00
-1,2019-04-15 12:30:00,1285.115,1285.695,no_room,,,,2019-04-15 19:30:00
1,2019-04-15 14:00:00,1284.758,1284.018,against_bias,,,,2019-04-15 21:00:00
1,2019-04-15 14:45:00,1286.508,1285.428,against_bias,,,,2019-04-15 21:45:00
1,2019-04-15 15:30:00,1287.735,1287.655,against_bias,,,,2019-04-15 22:30:00
1,2019-04-15 15:45:00,1288.605,1288.258,against_bias,,,,2019-04-15 22:45:00
-1,2019-04-16 09:15:00,1283.815,1284.135,price_inside_zone,,,,2019-04-16 16:15:00
1,2019-04-16 11:00:00,1283.715,1283.538,against_bias,,,,2019-04-16 18:00:00
-1,2019-04-16 12:30:00,1281.278,1283.575,no_room,,,,2019-04-16 19:30:00
-1,2019-04-16 13:15:00,1277.035,1278.558,no_room,,,,2019-04-16 20:15:00
-1,2019-04-16 13:30:00,1275.558,1275.905,no_room,,,,2019-04-16 20:30:00
1,2019-04-16 14:45:00,1275.198,1274.865,against_bias,,,,2019-04-16 21:45:00
-1,2019-04-16 15:30:00,1275.165,1275.968,sl_too_tight,,,,2019-04-16 22:30:00
-1,2019-04-17 08:30:00,1278.368,1278.385,sl_too_tight,,,,2019-04-17 15:30:00
-1,2019-04-17 08:45:00,1276.825,1278.088,sl_too_tight,,,,2019-04-17 15:45:00
-1,2019-04-17 09:45:00,1275.688,1275.928,sl_too_tight,,,,2019-04-17 16:45:00
1,2019-04-17 10:15:00,1275.838,1275.688,against_bias,,,,2019-04-17 17:15:00
-1,2019-04-17 14:15:00,1274.915,1275.148,sl_too_tight,,,,2019-04-17 21:15:00
1,2019-04-17 15:30:00,1274.008,1273.765,against_bias,,,,2019-04-17 22:30:00
1,2019-04-18 07:15:00,1272.605,1271.928,against_bias,,,,2019-04-18 14:15:00
1,2019-04-18 07:30:00,1273.435,1272.838,against_bias,,,,2019-04-18 14:30:00
1,2019-04-18 08:45:00,1275.275,1275.108,sl_too_tight,,,,2019-04-18 15:45:00
1,2019-04-18 09:15:00,1276.135,1276.068,sl_too_tight,,,,2019-04-18 16:15:00
-1,2019-04-18 09:45:00,1276.118,1276.135,against_bias,,,,2019-04-18 16:45:00
-1,2019-04-18 10:00:00,1275.865,1275.905,against_bias,,,,2019-04-18 17:00:00
1,2019-04-18 11:45:00,1275.945,1275.505,sl_too_tight,,,,2019-04-18 18:45:00
-1,2019-04-18 12:30:00,1275.765,1275.965,against_bias,,,,2019-04-18 19:30:00
-1,2019-04-18 12:45:00,1274.618,1275.548,against_bias,,,,2019-04-18 19:45:00
1,2019-04-18 14:00:00,1275.048,1274.818,sl_too_tight,,,,2019-04-18 21:00:00
-1,2019-04-18 15:30:00,1275.005,1275.115,against_bias,,,,2019-04-18 22:30:00
-1,2019-04-18 15:45:00,1274.265,1274.825,against_bias,,,,2019-04-18 22:45:00
1,2019-04-22 07:30:00,1277.448,1277.375,sl_too_tight,,,,2019-04-22 14:30:00
1,2019-04-22 08:00:00,1277.838,1277.758,sl_too_tight,,,,2019-04-22 15:00:00
1,2019-04-22 08:45:00,1278.465,1278.368,sl_too_tight,,,,2019-04-22 15:45:00
1,2019-04-22 09:00:00,1278.935,1278.768,sl_too_tight,,,,2019-04-22 16:00:00
1,2019-04-22 09:15:00,1279.065,1278.985,price_inside_zone,,,,2019-04-22 16:15:00
-1,2019-04-22 11:45:00,1278.295,1279.045,against_bias,,,,2019-04-22 18:45:00
-1,2019-04-22 12:30:00,1277.675,1278.085,against_bias,,,,2019-04-22 19:30:00
-1,2019-04-22 13:45:00,1275.725,1275.845,sl_too_tight,,,,2019-04-22 20:45:00
1,2019-04-23 07:15:00,1273.508,1272.905,against_bias,,,,2019-04-23 14:15:00
-1,2019-04-23 12:00:00,1272.225,1272.268,sl_too_tight,,,,2019-04-23 19:00:00
-1,2019-04-23 12:45:00,1268.748,1271.845,no_room,,,,2019-04-23 19:45:00
1,2019-04-23 13:45:00,1269.208,1268.258,against_bias,,,,2019-04-23 20:45:00
-1,2019-04-23 14:15:00,1268.898,1269.208,sl_too_tight,,,,2019-04-23 21:15:00
1,2019-04-23 15:45:00,1269.485,1268.938,against_bias,,,,2019-04-23 22:45:00
1,2019-04-24 08:00:00,1271.725,1270.448,against_bias,,,,2019-04-24 15:00:00
1,2019-04-24 08:15:00,1272.725,1272.345,against_bias,,,,2019-04-24 15:15:00
1,2019-04-24 08:30:00,1273.215,1272.905,against_bias,,,,2019-04-24 15:30:00
-1,2019-04-24 10:15:00,1272.678,1273.075,sl_too_tight,,,,2019-04-24 17:15:00
1,2019-04-24 11:30:00,1272.085,1271.818,against_bias,,,,2019-04-24 18:30:00
1,2019-04-24 11:45:00,1273.058,1272.188,against_bias,,,,2019-04-24 18:45:00
1,2019-04-24 14:30:00,1273.515,1273.355,against_bias,,,,2019-04-24 21:30:00
1,2019-04-24 15:15:00,1274.778,1274.228,against_bias,,,,2019-04-24 22:15:00
1,2019-04-24 15:30:00,1275.348,1274.868,against_bias,,,,2019-04-24 22:30:00
1,2019-04-24 15:45:00,1276.928,1276.148,sl_too_tight,,,,2019-04-24 22:45:00
1,2019-04-25 07:15:00,1277.365,1277.015,price_inside_zone,,,,2019-04-25 14:15:00
1,2019-04-25 09:15:00,1277.508,1277.275,sl_too_tight,,,,2019-04-25 16:15:00
-1,2019-04-25 09:45:00,1277.268,1277.508,against_bias,,,,2019-04-25 16:45:00
1,2019-04-25 10:15:00,1277.335,1277.268,sl_too_tight,,,,2019-04-25 17:15:00
1,2019-04-25 13:15:00,1277.528,1277.358,sl_too_tight,,,,2019-04-25 20:15:00
1,2019-04-25 13:45:00,1280.815,1279.178,no_room,,,,2019-04-25 20:45:00
-1,2019-04-25 15:00:00,1280.388,1280.415,against_bias,,,,2019-04-25 22:00:00
-1,2019-04-25 15:30:00,1279.345,1279.625,against_bias,,,,2019-04-25 22:30:00
-1,2019-04-25 15:45:00,1278.188,1279.035,against_bias,,,,2019-04-25 22:45:00
-1,2019-04-26 09:15:00,1281.868,1281.905,against_bias,,,,2019-04-26 16:15:00
-1,2019-04-26 10:00:00,1280.525,1281.258,against_bias,,,,2019-04-26 17:00:00
